entity_id,month,region,segment,transactions_volume,operational_metric_index,policy_change_exposure,policy_deviation_rate,anomaly_score,behavior_shift_30d,prior_case_flag,prior_intervention_count_90d,data_quality_score,downstream_event
5,5,W,B_mid,4.215053190572469,-1.0455114557393206,0,0.031328214811560305,0.26966911944651784,-0.6603614674306826,0,0,0.8603390799989679,0
5,6,W,B_mid,1.2917269355243621,-1.5737424271641625,0,0.02155840687240446,0.0,-1.0128416442598442,0,0,0.9639338897153079,0
5,7,W,B_mid,8.891328623502169,-0.623750774590655,0,0.10951408890398953,0.0,-2.4440388805822457,0,0,0.9348599228219729,0
5,8,W,B_mid,1.3254232486433297,-2.106742672698685,0,0.025082462054740434,0.0,-2.0222939116139917,0,0,0.9158250973378168,0
5,9,W,B_mid,6.468788525293138,0.1676634062895671,0,0.19121077550621038,1.3984182941850372,-1.9283266986446623,0,0,0.7312131674763497,0
5,10,W,B_mid,4.584108223408488,-1.503234604380221,0,0.08203957479666947,1.8166286103521734,0.12051141927066517,0,0,0.8063319681752698,0
5,11,W,B_mid,8.821594921035455,0.12991025350897722,0,0.15463530476630633,0.17767635770729406,-2.174583739865011,0,0,0.99,0
5,12,W,B_mid,5.882877472324731,-0.4073067058975789,0,0.021559419474671594,0.5311727506300639,-1.0344779157709598,0,0,0.99,0
6,1,W,B_mid,3.138511931068533,0.17025724737022435,0,0.09284832304044614,1.3647778721747184,0.43874353803377475,0,0,0.8831130565521168,0
6,2,W,B_mid,16.33351453124913,0.7590150831647733,0,0.06469151865170158,0.481862983174711,-1.084800865380975,0,0,0.9002307851975919,0
6,3,W,B_mid,8.290594947198757,-0.06776054432518763,0,0.018332329536112222,0.8460538963194988,-1.6397769998047746,0,0,0.7106676440823575,0
6,4,W,B_mid,15.575158939288286,-3.0137990002802484,0,0.11549420099277999,0.09629691288725924,-1.3854302064808544,0,0,0.8538990395981568,0
6,5,W,B_mid,7.239691468399525,1.4127264595237707,1,0.08808667023680451,2.0192211573386465,-0.8577027661610924,0,1,0.8575198296220686,0
6,6,W,B_mid,8.478454874620246,-0.3269793453120179,0,0.13326144490369682,0.0,-1.9059856414886427,0,1,0.8753271004913054,0
6,7,W,B_mid,5.43000711297684,-0.9258387021103109,0,0.08056787510444668,0.6674229127815836,-2.3331504033535166,0,1,0.7233126847682375,0
6,8,W,B_mid,8.191260361099703,0.6066850426709893,1,0.05948659377017492,2.294784419999806,-0.5955739290347369,0,1,0.5798640124672276,0
6,9,W,B_mid,7.253844546012158,-0.6527108979997575,0,0.16478391536734302,0.0,-0.16559434265319992,0,1,0.8882042546981014,0
6,10,W,B_mid,6.1099796256638195,-1.6179810121475384,0,0.08353558824511555,1.0122287170023812,-1.1268607779487472,0,1,0.9589924116037121,0
6,11,W,B_mid,2.083261933149165,-0.658871115805773,0,0.03443870603438515,1.9408436710901285,-0.6970352693065613,0,1,0.9131033853752171,0
6,12,W,B_mid,15.08806114880349,1.3064294304260191,1,0.13919359129801093,2.0815238803658063,0.6368687437890935,0,1,0.796928778623604,0
7,1,MW,B_mid,0.9085511841207027,-1.6176734114715157,0,0.12699245585232877,1.7181260812974855,-0.29358720281219564,1,0,0.99,0
7,2,MW,B_mid,5.07354962223807,-0.003937455760387676,1,0.10511423996603536,2.205797819298797,0.5491227026578395,1,0,0.7573763400681944,1
7,3,MW,B_mid,4.945768297726402,1.2104692113364324,0,0.04956599685647689,0.0,0.38424905187227265,1,0,0.9388466473942699,0
7,4,MW,B_mid,7.995360525609945,-0.3770001627907424,1,0.12446040961469249,1.4819334621264646,0.8513255770568725,1,0,0.8413458297427395,0
7,5,MW,B_mid,6.058897023348325,-0.3086830699019561,0,0.10587221727802375,0.4963583652392664,0.8846771776301624,1,0,0.9103074082766716,0
7,6,MW,B_mid,4.934670346562637,-0.9152551647444195,0,0.08138969083841212,0.9966601421024858,0.4664868992939186,1,0,0.9127862765862954,0
7,7,MW,B_mid,9.964245494348019,0.10115702370955712,0,0.13864304765526453,1.0983601680496096,-0.3352803332762511,1,0,0.8798885878845321,1
7,8,MW,B_mid,5.232816190360734,1.0796841241513033,1,0.16662388284229684,1.1823835854354774,1.0317061623092088,1,1,0.7035499866078881,0
7,9,MW,B_mid,47.69844878325103,-1.271525659586465,0,0.16723988887716415,1.0700561620042561,0.02024057303792986,1,1,0.99,0
7,10,MW,B_mid,4.84907819414042,0.5608137162814224,0,0.184578373887358,0.5982425317809774,-1.3469131245536046,1,1,0.8069697610624939,0
7,11,MW,B_mid,24.742177652869735,0.34954247633555036,1,0.09487161454680518,1.2729141752889248,-0.8119627546270615,1,1,0.6565099837982334,0
7,12,MW,B_mid,16.318023729628045,0.2861539389603006,0,0.06386656122531942,1.6281193870372608,1.2398357727661347,1,1,0.9291279341690099,0
8,1,SW,C_low,19.84642739616283,-0.5219732120516846,0,0.0235262463367248,1.4413852218178285,-0.7365336340401755,0,0,0.9081627577442339,0
8,2,SW,C_low,6.4748538582937485,-0.43447457487961394,0,0.056061786656494916,0.0,-1.2428237146674057,0,0,0.8589541260434918,0
8,3,SW,C_low,7.856357956404789,-0.2130709919428157,0,0.046332311125475506,0.0,-0.9093390197902104,0,0,0.8811622305550055,0
8,4,SW,C_low,14.744087200381772,-0.0662409970928268,0,0.1483564282494996,0.7252380724932117,-0.3920538758701397,0,0,0.99,0
8,5,SW,C_low,6.396300729574884,-1.7576244761374398,0,0.01945059417759673,0.35958429430888283,-0.7387308560783612,0,0,0.7880636802249364,0
8,6,SW,C_low,2.66733893194296,-1.0122732866746502,0,0.07069091888376632,1.2460888977830304,-1.15352784205866,0,0,0.9306286331685846,0
8,7,SW,C_low,11.241840986693518,-0.39128672580881096,0,0.18981512149727042,2.001464326319868,1.4691336404569733,0,0,0.7817600095342002,0
8,8,SW,C_low,5.502425184248702,0.1699278811101934,0,0.07261952903080296,0.03215214662687755,1.7742245031253563,0,0,0.9038008856948444,0
8,9,SW,C_low,1.3466293666637466,-1.6283081052122585,1,0.04415933754517903,1.4167035692950893,1.182708843918213,0,1,0.8128786061520701,0
8,10,SW,C_low,5.18823925631444,0.309241542251774,0,0.13061731802669646,0.7083627660331605,-0.08266735493705317,0,1,0.8165979335633669,0
8,11,SW,C_low,17.309451183682,-1.2515902611209364,0,0.16089324989216924,0.35930432176826,-2.110638747073088,0,1,0.8662748391826921,0
8,12,SW,C_low,9.184305516877107,-0.9756903503723677,0,0.040294850504104585,0.3102461515960926,0.5560427855638624,0,1,0.8877930730366226,0
9,1,SE,C_low,28.44567193927488,1.6579004846295555,0,0.06337887357575261,0.3702956210918422,1.866797153297216,0,0,0.909095852027437,1
9,2,SE,C_low,17.571239940636367,0.26902413151062016,0,0.08955179180244309,1.3670599693321515,0.48895157750363916,0,0,0.844875687191605,0
9,3,SE,C_low,3.761492358903641,-0.4528612089135639,1,0.05991761782416964,0.0,1.2612872760571783,0,0,0.8403084055946946,0
9,4,SE,C_low,1.7216309405667738,-0.13896772880026714,0,0.032524523152668135,1.1859425288934127,2.0721449073614866,0,0,0.8637646445059703,0
9,5,SE,C_low,7.275249722780774,0.18630788854404134,0,0.02018032347436223,0.0,0.21011153000479105,0,0,0.9393623122383593,0
9,6,SE,C_low,13.691153216998043,2.068050491016564,0,0.06521908430028124,0.231602300942101,0.7341369379527437,0,0,0.9151192823511116,1
9,7,SE,C_low,6.507678890269165,1.1244859856728506,0,0.06257427671631392,1.0369592782170682,2.1450374269631323,0,0,0.9172942129757848,0
9,8,SE,C_low,8.193933791627684,1.1248671244678188,0,0.02012475765202871,0.0012286983344429294,1.5899298731249318,0,0,0.9796507968137499,1
9,9,SE,C_low,3.6896884907750698,0.1842582996224366,0,0.09309773582545687,1.8216482100522144,1.4924625740331134,0,0,0.6506356036973805,0
9,10,SE,C_low,23.58617882218109,-0.8780121761973383,0,0.10764715128633251,0.4103297613967701,0.7668322241780611,0,1,0.7303025507151211,0
9,11,SE,C_low,4.1895181045176635,1.3910864251459092,1,0.09434819950946248,2.0763896636149335,0.9208418672169792,0,1,0.8321398513122432,1
9,12,SE,C_low,3.780338570746804,1.4694930069562364,0,0.11728081038385213,1.4699175402510856,0.3543514372925505,0,1,0.8626219073425059,0
10,1,SW,B_mid,17.6382595064848,-0.011233605506539457,0,0.04863239043424963,0.7464291842511259,-0.009896923422658266,0,0,0.6435504940523944,0
10,2,SW,B_mid,4.399762488376009,1.6984000070104996,0,0.047060983394356985,0.5902473976088011,-0.15546777974627618,0,0,0.8539563990784375,0
10,3,SW,B_mid,10.08712299465096,2.559283617688588,0,0.07543897193756216,0.29761559644733443,-0.4029798655774761,0,0,0.916776476401199,0
10,4,SW,B_mid,4.296743574820608,-1.5079275882881125,0,0.08175031759557883,0.6713110102755574,0.2534323490795883,0,1,0.99,0
10,5,SW,B_mid,15.668457058187569,0.37427896167514685,0,0.11084939106401633,0.0,0.7200409700705263,0,1,0.8942992770629061,0
10,6,SW,B_mid,8.63346997375282,-0.8442941107203928,0,0.08285306359345661,0.4084368916030371,-0.185281841923855,0,1,0.9860117383099871,0
10,7,SW,B_mid,10.564076709022977,2.2572087024560314,0,0.07505761351218798,0.0,-1.1901187618209104,0,1,0.8968233032868917,0
10,8,SW,B_mid,4.76494999626592,-2.4899814949793067,1,0.09876000226831227,2.443807218071427,0.5962223936922594,0,1,0.6092245066018516,0
10,9,SW,B_mid,5.095500148025975,2.2684499108364076,0,0.04777757979131057,1.8663013852174768,0.16023656402975764,0,1,0.9471938084106238,0
10,10,SW,B_mid,3.4144496354767333,-0.5435455673004365,1,0.1796393983706741,1.197638388068169,0.4108952814720513,0,1,0.6699269129118759,0
10,11,SW,B_mid,9.882043192886783,-0.13234527121946288,0,0.10428811240519491,0.3604741177297218,-0.6972087139220924,0,1,0.89296476472503,0
10,12,SW,B_mid,13.564780093119353,0.24675575654768056,1,0.054423597868893704,0.05491217277963961,1.086531646692066,0,1,0.8751697604230115,0
11,1,SE,C_low,3.9607351673378974,-2.1249103954221384,0,0.016196104937774198,0.8654387435319383,-0.8556427736589657,0,0,0.8990880632742755,0
11,2,SE,C_low,12.115354700978001,-2.160231791496518,0,0.04364486478196129,0.3962825648419642,-1.5250608170897006,0,0,0.9030575250472259,0
11,3,SE,C_low,7.526324802507327,2.1757765062634746,1,0.03943929768246779,1.3812520815757265,-0.08668790232700224,0,1,0.8740405261207024,0
11,4,SE,C_low,6.7958569492808785,0.33937521359323664,0,0.017393566730172047,0.7468098618532166,-0.1301605347838747,0,1,0.738782374775772,0
11,5,SE,C_low,7.385394916546351,-3.1525759931829826,0,0.10344944332935078,1.3673385533519424,-1.330172348230538,0,2,0.8244689151083467,0
11,6,SE,C_low,4.566890614471332,-2.305645232737392,0,0.07448290498675403,2.2195281099479693,-2.205578713705433,0,2,0.8717870327167494,0
11,7,SE,C_low,5.33251154973927,-0.45651227475778805,0,0.047833103132748474,0.8636763216415063,-1.3764983796790322,0,2,0.750795928753217,0
11,8,SE,C_low,2.0078964741407135,-1.7638782699298496,0,0.045029218201085804,0.1718405082431181,-0.9248997548580614,0,2,0.8686883598284958,0
11,9,SE,C_low,2.168977558285725,-1.2703456360947025,0,0.01903114414338065,0.0,-0.9669984178930313,0,2,0.7897637581195465,0
11,10,SE,C_low,18.34601906143967,-1.1919064405205382,0,0.08182922241256471,0.0,-0.5515087542421179,0,3,0.8709465272216882,0
11,11,SE,C_low,7.898019304409622,-2.07685055347579,0,0.15462875296974263,1.3378101833959195,-1.0677261447966744,0,3,0.8047575827599027,0
11,12,SE,C_low,5.219917626734804,-0.9528432518570593,1,0.041229914607243734,1.215972992168729,-1.5892161699996443,0,3,0.788908034351849,0
12,1,SE,B_mid,5.507261584505708,0.6488404816004054,0,0.03968363142098295,1.419030412199453,0.21390381008006668,0,0,0.99,0
12,2,SE,B_mid,4.573411746892709,-0.8740978449782193,0,0.027127597193399407,1.239085194712327,-1.2553185293963596,0,0,0.99,0
12,3,SE,B_mid,3.266540789495669,1.4620764234050896,0,0.19081043335573325,0.0,1.0057848314499713,0,0,0.9447355785482539,0
12,4,SE,B_mid,16.67778729508598,0.8651544767695818,0,0.013491983131435528,0.6440631625547186,-0.12330239045668781,0,0,0.8559388332122612,0
12,5,SE,B_mid,5.25640275449832,-0.6870274879640171,0,0.070740557228743,0.7142441500941047,-2.2083227984501437,0,0,0.9181628101781166,0
12,6,SE,B_mid,2.1016259707739215,0.02978851060096971,1,0.10501165702155833,2.102443513409768,0.4263305104042294,0,0,0.7591337233276334,0
12,7,SE,B_mid,4.279926149059324,0.429779058945208,0,0.14911720500295367,1.1726867591164027,-0.3289131009834713,0,0,0.790613791835898,0
12,8,SE,B_mid,6.407982611782646,1.2342636009935095,0,0.03084260654955523,0.0,-1.6282345811268883,0,0,0.7169817193812226,0
12,9,SE,B_mid,4.996314615863821,-0.012733311979185258,0,0.048967974917921375,0.5315400959356672,0.6081035589847484,0,0,0.9114701496203278,0
12,10,SE,B_mid,14.751836422225868,0.04587014119585098,0,0.06772453350232648,0.8144952327639098,0.44488497934375726,0,0,0.8350554765179529,0
12,11,SE,B_mid,12.183615352418927,1.564899207360221,0,0.14953051672108728,0.32982933679891924,-0.2870776097321742,0,0,0.7193685559356263,0
12,12,SE,B_mid,10.789367713536128,0.78049734070414,1,0.08475735237565123,1.0424805693188606,-1.5069211105803733,0,0,0.8162415005049738,0
13,1,NE,C_low,8.951174042667905,0.10636412111444626,1,0.08703153078148793,1.898151004952911,-2.4856647871039654,1,0,0.8752244562808095,0
13,2,NE,C_low,3.37948471793341,-1.1346952710886948,0,0.11384799877387922,0.0,-0.618322219129309,1,0,0.7986220527118687,0
13,3,NE,C_low,5.001177854737192,1.252551759087346,0,0.02245695137500498,0.23775793607451207,-0.8259007991717805,1,0,0.7780305278387595,1
13,4,NE,C_low,2.7152597160323215,-0.7931190774395447,0,0.024977882162148683,0.8836095711777391,-1.7519412819669322,1,0,0.8276829493090463,0
13,5,NE,C_low,7.276181081481206,-0.627009849347583,1,0.11499538970222409,0.9977784347070959,0.7464762746305045,1,0,0.7990710699869941,0
13,6,NE,C_low,7.180657115061607,0.06373182051610171,0,0.17295411790547802,0.8639410756410433,1.4319657857865418,1,0,0.9190934819573846,0
13,7,NE,C_low,5.258571127107227,-0.33083382484689416,0,0.09719679814373461,0.9853573831432337,0.45369419842695485,1,0,0.8985328355389214,0
13,8,NE,C_low,8.258501243416346,-0.5717800375016716,1,0.3098346234410945,1.68814795558751,-1.0489148706715634,1,0,0.8698142603650991,0
13,9,NE,C_low,3.8527679629622567,1.7362246308857001,0,0.10916922949242486,0.24963978366561426,0.48839501689997217,1,0,0.9181282373859184,0
13,10,NE,C_low,3.6839510421482617,-1.5127705606962099,0,0.10189686538916842,1.6276224896969436,-0.5331576991379344,1,0,0.9327587371401517,0
13,11,NE,C_low,16.751784854752398,-1.0346560864785075,0,0.07794222763984582,0.17744234276354423,-1.374554689222911,1,0,0.8004531913203905,0
13,12,NE,C_low,14.42853548763321,-1.2656629870225646,0,0.14109578729816397,0.366848026654115,-1.784065555474228,1,0,0.8317824509575822,0
14,1,NE,B_mid,8.243712929550973,0.43335189298791416,0,0.08105843388362399,0.510818289512562,-0.0992942133785725,0,0,0.7771095970632967,0
14,2,NE,B_mid,10.97029865652057,0.2897166843589253,0,0.022383716458439493,0.6272115693492891,-0.5975435684302213,0,0,0.8296524412532397,0
14,3,NE,B_mid,14.334461533346511,-0.0027495120791184435,0,0.14225438750171465,1.7743566194692306,0.09085972340450504,0,0,0.7428411283603102,0
14,4,NE,B_mid,20.927062483422187,-1.144629191420629,1,0.06376992572413422,2.1317782514573063,0.38568361887529745,0,0,0.8191507151150728,0
14,5,NE,B_mid,13.910178561371913,0.45780363690801246,0,0.07201037914081808,0.8291387261282821,1.9432329710112384,0,0,0.8380981777167011,0
14,6,NE,B_mid,6.5846713706722895,0.22674717728322846,1,0.06456749006713598,1.7172780040755453,1.3931930360958555,0,1,0.7724027751525863,0
14,7,NE,B_mid,5.3612573209025625,-1.040021959568159,0,0.12929847369432737,1.2059563058176974,-0.9573729590119626,0,1,0.7939542171085587,0
14,8,NE,B_mid,13.076740466833426,-0.8412029721324529,0,0.03685199307544641,1.1174069832342546,1.0318847793131842,0,2,0.99,0
14,9,NE,B_mid,4.178869924057685,-0.3969951090921842,0,0.024260985094361795,1.04932153640582,0.4198904399831991,0,2,0.8501272850540894,0
14,10,NE,B_mid,2.7159533266643447,-0.08000741588551127,1,0.0750087558180211,2.0021804732714776,-0.6874858843171415,0,2,0.700068408693519,0
14,11,NE,B_mid,8.496181452700691,-0.31249121080794756,0,0.03675135610781452,1.117265728044441,0.873847323931184,0,2,0.85645218211782,0
14,12,NE,B_mid,14.072544884349892,0.8822432961191544,0,0.1914160193964092,0.7018060078921053,-0.24613596087802575,0,2,0.8280589664311891,0
15,1,SW,C_low,10.268799811159123,1.8394713874766577,0,0.10488167270452547,1.7299183802618818,-1.4216366721295874,0,1,0.7964844742825087,0
15,2,SW,C_low,15.668793962392575,-1.1523859877727651,0,0.016198743828761127,0.0,-1.251723069809584,0,1,0.8756236450520583,0
15,3,SW,C_low,1.4989323696216719,0.6873937889979322,0,0.021129382354448115,1.0075848341460265,-2.802756848336431,0,1,0.8172176602275207,0
15,4,SW,C_low,10.465357333173401,-0.5606673214954327,0,0.08117756021795992,0.710744650927638,-3.454921754189725,0,1,0.7777529309830558,0
15,5,SW,C_low,7.1082636860736805,0.7585481100167579,0,0.0774016707119203,2.216139081509817,0.37812513796827957,0,1,0.7535728545723572,0
15,6,SW,C_low,15.026131141645209,0.5813500206102377,0,0.048137925163874225,0.0,-0.9572953812299264,0,1,0.9095486447759924,0
15,7,SW,C_low,8.351992561037436,0.4800149309522904,1,0.11249089633120622,1.6783708210755788,-0.46820206641390194,0,1,0.8123985855139741,0
15,8,SW,C_low,14.786897798634227,-0.33467596122160226,0,0.00759826349373942,0.7405694773558307,0.40535943768544047,0,1,0.8078311089455159,0
15,9,SW,C_low,7.445476782087261,2.421043513091292,0,0.10299938939854499,0.4888875964900269,-2.496354123484478,0,1,0.8649131093595193,0
15,10,SW,C_low,18.706964466391998,0.4030646364655962,0,0.10891119901554668,0.0,-2.6214507610059883,0,1,0.8920064904276019,0
15,11,SW,C_low,3.683493183333258,-0.6986574138907369,0,0.07228838510545416,0.3504861986360449,-1.3833705307903172,0,1,0.9431126306706592,0
15,12,SW,C_low,5.595840899352708,-2.7856420175135828,0,0.09707379670104677,0.43034497044811054,0.20649267150251963,0,1,0.7573708097317834,0
16,1,MW,B_mid,18.38576322224103,-1.3061130728306032,1,0.14853024218684935,1.5016199113418875,0.293934004201436,0,0,0.8270962622572121,0
16,2,MW,B_mid,6.618279006591584,-1.2937214904583538,0,0.15236355158976356,0.19920438036250304,2.052825554630689,0,0,0.7437777110485352,0
16,3,MW,B_mid,7.704776852958997,0.9700102051423976,0,0.06761910451610159,1.6235806916357778,2.5574723386828007,0,0,0.833852122148135,0
16,4,MW,B_mid,5.994193171271464,0.4562471756922415,0,0.07719642258475283,1.5268057305548468,0.4326824490394838,0,0,0.8856090526986573,0
16,5,MW,B_mid,63.12099159139677,-0.022329381970497497,0,0.048116754427322994,0.5477143269899353,1.0700061383757002,0,0,0.813793260741227,0
16,6,MW,B_mid,3.5083519297562886,-1.562822658929126,0,0.030079076914582524,0.3379997289661266,-0.17944974866438543,0,0,0.8447593711321605,0
16,7,MW,B_mid,8.767880184684572,0.6815212785410343,0,0.11184468422951604,0.9781278497603874,1.2799736219293136,0,1,0.85759450984953,0
16,8,MW,B_mid,10.886274853188182,0.23945264058433713,0,0.06530300034015964,0.9907882889046452,0.5537941097896123,0,1,0.9452252857737307,0
16,9,MW,B_mid,48.891954933327725,0.23169092061769297,0,0.016348865148781474,1.0041677199134902,1.5141667802256589,0,1,0.9187562751398738,0
16,10,MW,B_mid,20.928563547262357,0.04664773550329937,0,0.04744697850385748,0.9165462109289425,-0.001258026305404199,0,1,0.8808786314065921,0
16,11,MW,B_mid,37.00996708736748,0.13997794673912872,0,0.01958599925297791,0.5699357855835214,1.5841661753707104,0,1,0.8366413279819046,0
